,Category,Brand,Line Up
3217,1,8,64
3218,1,8,64
3219,1,8,64
3220,1,8,64
3221,1,8,64
3222,1,8,64
3223,1,8,64
3224,1,8,64
3225,1,8,64
3226,1,8,64
3227,1,8,64
3228,1,8,64
3229,1,8,64
3230,1,8,64
3231,1,8,64
3232,1,8,65
3233,1,8,65
3234,1,8,65
3235,1,8,65
3236,1,8,65
3237,1,8,65
3238,1,8,65
3239,1,8,65
3240,1,8,65
3241,1,8,65
3242,1,8,65
3243,1,8,65
3244,1,8,65
3245,1,8,65
3246,1,8,65
3247,1,8,65
3248,1,8,65
3249,1,8,65
3250,1,8,65
3251,1,8,65
3252,1,8,65
3253,1,8,65
3254,1,8,65
3255,1,8,65
3256,1,8,65
3257,1,8,65
3258,1,8,65
3259,1,8,65
3260,1,8,65
3261,1,8,65
3262,1,8,65
3263,1,8,65
3264,1,8,65
3265,1,8,65
3266,1,8,65
3267,1,8,65
3268,1,8,65
3269,1,8,65
3270,1,8,65
3271,1,8,65
3272,1,8,65
3273,1,8,65
3274,1,8,65
3275,1,8,65
3276,1,8,65
3277,1,8,66
3278,1,8,66
3279,1,8,66
3280,1,8,66
3281,1,8,66
3282,1,8,66
3283,1,8,66
3284,1,8,66
3285,1,8,66
3286,1,8,66
3287,1,8,66
3288,1,8,66
3289,1,8,66
3290,1,8,66
3291,1,8,66
3292,1,8,66
3293,1,8,66
3294,1,8,66
3295,1,8,66
3296,1,8,66
3297,1,8,66
3298,1,8,66
3299,1,8,66
3300,1,8,66
3301,1,8,66
3302,1,8,66
3303,1,8,66
3304,1,8,66
3305,1,8,66
3306,1,8,66
3307,1,8,66
3308,1,8,66
3309,1,8,66
3310,1,8,66
3311,1,8,66
3312,1,8,66
3313,1,8,66
3314,1,8,66
3315,1,8,66
3316,1,8,66
3317,1,8,66
3318,1,8,66
3319,1,8,66
3320,1,8,66
3321,1,8,66
3322,8,8,67
3323,8,8,67
3324,8,8,67
3325,8,8,67
3326,8,8,67
3327,8,8,67
3328,8,8,67
3329,8,8,67
3330,8,8,67
3331,8,8,67
3332,8,8,67
3333,8,8,67
3334,8,8,67
3335,8,8,67
3336,8,8,67
3337,8,8,67
3338,8,8,67
3339,8,8,67
3340,8,8,67
3341,8,8,67
3342,8,8,67
3343,8,8,67
3344,8,8,67
3345,8,8,67
3346,8,8,67
3347,8,8,67
3348,8,8,67
3349,8,8,67
3350,8,8,67
3351,8,8,67
3352,8,8,67
3353,8,8,67
3354,8,8,67
3355,8,8,67
3356,8,8,67
3357,8,8,67
3358,8,8,67
3359,1,8,68
3360,1,8,68
3361,1,8,68
3362,1,8,68
3363,1,8,68
3364,1,8,68
3365,1,8,68
3366,1,8,68
3367,1,8,68
3368,1,8,68
3369,1,8,68
3370,1,8,68
3371,1,8,68
3372,1,8,69
3373,1,8,69
3374,1,8,69
3375,1,8,69
3376,1,8,69
3377,1,8,69
3378,1,8,69
3379,1,8,69
3380,1,8,69
3381,1,8,69
3382,1,8,69
3383,1,8,69
3384,1,8,69
3385,1,8,69
3386,1,8,69
3387,1,8,69
3388,1,8,69
3389,1,8,69
3390,1,8,69
3391,1,8,69
3392,1,8,69
3393,1,8,69
3394,1,8,69
3395,1,8,69
3396,1,8,69
3397,1,8,69
3398,1,8,69
3399,1,8,69
3400,1,8,69
3401,1,8,69
3402,1,8,69
3403,1,8,69
3404,1,8,69
3405,1,8,69
3406,1,8,69
3407,1,8,69
3408,1,8,69
3409,1,8,69
3410,1,8,69
3411,1,8,69
3412,1,8,69
3413,1,8,69
3414,1,8,69
3415,1,8,69
3416,1,8,69
3417,1,8,70
3418,1,8,70
3419,1,8,70
3420,1,8,70
3421,1,8,70
3422,1,8,70
3423,1,8,70
3424,1,8,70
3425,1,8,70
3426,1,8,70
3427,1,8,70
3428,1,8,70
3429,1,8,70
3430,1,21,71
3431,1,21,71
3432,1,21,71
3433,1,21,71
3434,1,21,71
3435,1,21,71
3436,1,21,72
3437,1,21,72
3438,1,21,72
3439,1,21,72
3440,1,21,72
3441,1,21,72
3442,1,21,72
3443,1,21,72
3444,1,21,72
3445,1,21,72
3446,1,21,72
3447,1,21,72
3448,1,21,72
3449,1,21,72
3450,1,21,72
3451,1,21,72
3452,1,21,72
3453,1,21,72
3454,1,21,72
3455,1,21,72
3456,1,21,72
3457,1,21,73
3458,1,21,73
3459,1,21,73
3460,1,21,73
3461,1,21,73
3462,1,21,73
3463,1,21,73
3464,1,21,73
3465,1,21,73
3466,1,21,73
3467,1,21,73
3468,1,21,73
3469,1,21,73
3470,1,21,73
3471,1,21,73
3472,1,21,73
3473,1,21,73
3474,1,21,73
3475,1,21,73
3476,1,21,73
3477,1,21,73
3478,1,21,73
3479,1,21,73
3480,1,21,73
3481,1,21,73
3482,1,21,73
3483,1,21,73
3484,1,21,73
3485,1,21,73
3486,1,21,73
3487,1,21,73
3488,1,21,73
3489,1,21,73
3490,1,21,73
3491,1,21,73
3492,1,21,73
3493,1,21,73
3494,1,21,73
3495,1,21,73
3496,1,21,73
3497,1,21,73
3498,1,21,73
3499,1,21,73
3500,1,21,73
3501,1,21,73
3502,1,21,74
3503,1,21,74
3504,1,21,74
3505,1,21,74
3506,1,21,74
3507,1,21,74
3508,1,21,74
3509,1,21,74
3510,1,21,74
3511,1,21,74
3512,1,21,74
3513,1,21,74
3514,1,21,74
3515,1,21,74
3516,1,21,74
3517,1,21,74
3518,1,21,74
3519,1,21,74
3520,1,21,74
3521,1,21,74
3522,1,21,74
3523,1,21,74
3524,1,21,74
3525,1,21,74
3526,1,21,74
3527,1,21,74
3528,1,21,74
3529,1,21,74
3530,1,21,74
3531,1,21,74
3532,1,21,74
3533,1,21,74
3534,1,21,74
3535,1,21,74
3536,1,21,74
3537,1,21,74
3538,1,21,74
3539,1,21,74
3540,1,21,74
3541,1,21,74
3542,1,21,74
3543,1,21,75
3544,1,21,75
3545,1,21,75
3546,1,21,75
3547,1,21,75
3548,1,21,75
3549,1,21,75
3550,1,21,75
3551,1,21,75
3552,1,21,75
3553,1,21,75
3554,1,21,75
3555,1,21,75
3556,1,21,75
3557,1,21,75
3558,1,21,75
3559,1,21,75
3560,1,21,75
3561,1,21,75
3562,1,21,75
3563,1,21,75
3564,1,21,75
3565,1,21,75
3566,1,21,75
3567,1,21,75
3568,1,21,75
3569,1,21,75
3570,1,21,75
3571,1,21,75
3572,1,21,75
3573,1,21,75
3574,1,21,75
3575,1,21,75
3576,1,21,75
3577,1,21,75
3578,1,21,75
3579,1,21,75
3580,1,21,75
3581,1,21,75
3582,1,21,75
3583,1,21,75
3584,1,21,75
3585,1,21,75
3586,8,21,76
3587,8,21,76
3588,8,21,76
3589,8,21,76
3590,8,21,76
3591,8,21,76
3592,8,21,76
3593,8,21,76
3594,8,21,76
3595,8,21,76
3596,8,21,76
3597,8,21,76
3598,8,21,76
3599,8,21,76
3600,8,21,76
3601,8,21,76
3602,8,21,76
3603,8,21,76
3604,8,21,76
3605,8,21,76
3606,8,21,76
3607,8,21,76
3608,8,21,76
3609,8,21,76
3610,8,21,76
3611,8,21,76
3612,8,21,76
3613,8,21,76
3614,8,21,76
3615,8,21,76
3616,8,21,76
3617,8,21,76
3618,8,21,76
3619,8,21,76
3620,8,21,76
3621,8,21,76
3622,8,21,76
3623,8,21,76
3624,8,21,76
3625,8,21,76
3626,8,21,76
3627,8,21,76
3628,1,21,77
3629,1,21,77
3630,1,21,77
3631,1,21,77
3632,1,21,77
3633,1,21,77
3634,1,21,77
3635,1,21,77
3636,1,21,77
3637,1,21,77
3638,1,21,77
3639,1,21,77
3640,1,21,77
3641,1,21,77
3642,1,21,77
3643,1,21,77
3644,1,21,77
3645,1,21,77
3646,1,21,77
3647,1,21,77
3648,1,21,77
3649,1,21,77
3650,1,21,77
3651,1,21,77
3652,1,21,77
3653,1,21,77
3654,1,21,77
3655,1,21,77
3656,1,21,77
3657,1,21,77
3658,1,21,77
3659,1,21,77
3660,1,21,77
3661,1,21,77
3662,1,21,77
3663,1,21,77
3664,1,21,77
3665,1,21,77
3666,1,21,77
3667,1,21,77
3668,1,21,77
3669,1,21,77
3670,1,21,77
3671,1,21,77
3672,1,21,77
3673,1,21,78
3674,1,21,78
3675,1,21,78
3676,1,21,78
3677,1,21,78
3678,1,21,78
3679,1,21,78
3680,1,21,78
3681,1,21,78
3682,1,21,78
3683,1,21,78
3684,1,21,78
3685,1,21,78
3686,1,21,78
3687,1,21,78
3688,1,21,78
3689,1,21,78
3690,1,21,78
3691,1,21,78
3692,1,21,78
3693,1,21,78
3694,1,21,78
3695,1,21,78
3696,1,21,78
3697,1,21,78
3698,1,21,79
3699,1,21,79
3700,1,21,79
3701,1,21,79
3702,1,21,79
3703,1,21,79
3704,1,21,79
3705,1,21,79
3706,1,21,79
3707,1,21,79
3708,1,21,79
3709,1,21,79
3710,1,21,79
3711,1,21,79
3712,1,21,79
3713,1,21,79
3714,1,21,79
3715,1,21,79
3716,1,21,79
3717,1,21,79
3718,1,21,79
3719,1,21,79
3720,1,21,79
3721,1,21,79
3722,1,21,79
3723,1,21,79
3724,1,21,79
3725,1,21,79
3726,1,21,79
3727,1,21,79
3728,1,21,79
3729,1,21,79
3730,1,21,79
3731,1,21,79
3732,1,21,79
3733,1,21,79
3734,1,21,79
3735,1,21,79
3736,1,21,79
3737,1,21,79
3738,1,21,79
3739,1,21,79
3740,1,21,79
3741,1,21,79
3742,1,21,79
3743,1,21,80
3744,1,21,80
3745,1,21,80
3746,1,21,80
3747,1,21,80
3748,1,21,80
3749,1,21,80
3750,1,21,80
3751,1,21,80
3752,1,21,80
3753,1,21,80
3754,1,21,80
3755,1,21,80
3756,1,21,80
3757,1,21,80
3758,1,21,80
3759,1,21,80
3760,1,21,80
3761,1,21,80
3762,1,21,80
3763,1,21,80
3764,1,21,80
3765,1,21,80
3766,1,21,80
3767,1,21,80
3768,1,21,80
3769,1,21,80
3770,1,21,80
3771,1,21,80
3772,1,21,80
3773,1,21,80
3774,1,21,80
3775,1,21,80
3776,1,21,80
3777,1,21,80
3778,1,21,80
3779,1,21,80
3780,1,21,80
3781,1,21,80
3782,1,21,80
3783,1,21,80
3784,1,21,80
3785,1,21,80
3786,1,21,80
3787,1,21,80
3788,1,21,81
3789,1,21,81
3790,1,21,81
3791,1,21,81
3792,1,21,81
3793,1,21,81
3794,1,21,81
3795,1,21,81
3796,1,21,81
3797,1,21,81
3798,1,21,81
3799,1,21,81
3800,1,21,81
3801,1,21,81
3802,1,21,81
3803,1,21,81
3804,1,21,81
3805,1,21,81
3806,1,21,81
3807,1,21,81
3808,1,21,81
3809,1,21,81
3810,1,21,81
3811,1,21,81
3812,1,21,81
3813,1,21,82
3814,1,21,82
3815,1,21,83
3816,1,21,83
3817,1,21,83
3818,1,21,83
3819,1,21,83
3820,1,21,83
3821,1,21,83
3822,1,21,83
3823,1,21,83
3824,1,21,83
3825,1,21,83
3826,1,21,83
3827,1,21,83
3828,1,21,83
3829,1,21,83
3830,1,21,83
3831,1,21,83
3832,1,21,83
3833,1,21,83
3834,1,21,83
3835,1,21,83
3836,1,21,83
3837,1,21,83
3838,1,21,83
3839,1,21,83
3840,1,21,83
3841,1,21,83
3842,1,21,83
3843,1,21,83
3844,1,21,84
3845,1,21,84
3846,1,21,84
3847,1,21,84
3848,1,21,84
3849,1,21,84
3850,1,21,84
3851,1,21,84
3852,1,21,84
3853,1,21,84
3854,1,21,84
3855,1,21,84
3856,1,21,84
3857,1,21,84
3858,1,21,84
3859,1,21,84
3860,1,21,84
3861,1,21,84
3862,1,21,84
3863,1,21,84
3864,1,21,84
3865,1,21,84
3866,1,21,84
3867,1,21,84
3868,1,21,84
3869,1,21,84
3870,1,21,84
3871,1,21,84
3872,1,21,84
3873,1,10,85
3874,1,10,85
3875,1,10,85
3876,1,10,85
3877,1,10,85
3878,1,10,85
3879,1,10,85
3880,1,10,85
3881,1,10,85
3882,1,10,85
3883,1,10,85
3884,1,10,85
3885,1,10,85
3886,1,10,85
3887,1,10,85
3888,1,10,85
3889,1,10,85
3890,1,10,85
3891,1,10,85
3892,1,10,85
3893,1,10,85
3894,1,10,85
3895,1,10,85
3896,1,10,85
3897,1,10,85
3898,1,10,85
3899,1,10,85
3900,1,10,85
3901,1,10,85
3902,1,10,85
3903,1,10,85
3904,1,10,85
3905,1,10,85
3906,1,10,85
3907,1,10,85
3908,1,10,85
3909,1,10,85
3910,1,10,85
3911,1,10,85
3912,1,10,85
3913,1,10,85
3914,1,10,85
3915,1,10,85
3916,1,10,85
3917,1,10,85
3918,0,11,86
3919,0,11,86
3920,0,11,86
3921,0,11,86
3922,0,11,86
3923,0,11,86
3924,0,11,86
3925,0,11,86
3926,0,11,86
3927,0,11,86
3928,0,11,86
3929,0,11,86
3930,0,11,86
3931,0,11,86
3932,0,11,86
3933,0,11,86
3934,0,11,86
3935,0,11,86
3936,0,11,86
3937,0,11,86
3938,0,11,86
3939,0,11,86
3940,0,11,86
3941,0,11,86
3942,0,11,86
3943,0,11,86
3944,0,11,86
3945,0,11,86
3946,0,11,86
3947,0,11,86
3948,0,11,86
3949,0,11,86
3950,0,11,86
3951,0,11,86
3952,0,11,86
3953,0,11,86
3954,0,11,86
3955,0,11,86
3956,0,11,86
3957,0,11,86
3958,0,11,86
3959,0,11,86
3960,0,11,86
3961,0,11,86
3962,0,11,86
3963,8,9,87
3964,8,9,87
3965,8,9,87
3966,8,9,87
3967,8,9,87
3968,8,9,87
3969,8,9,87
3970,8,9,87
3971,8,9,87
3972,8,9,87
3973,8,9,87
3974,8,9,87
3975,8,9,87
3976,8,9,87
3977,8,9,87
3978,8,9,87
3979,8,9,87
3980,8,9,87
3981,8,9,87
3982,8,9,87
3983,8,9,87
3984,8,9,87
3985,8,9,87
3986,8,9,87
3987,8,9,87
3988,8,9,87
3989,8,9,87
3990,8,9,87
3991,8,9,87
3992,8,9,87
3993,8,9,87
3994,8,9,87
3995,8,9,87
3996,8,9,87
3997,8,9,87
3998,8,9,87
3999,8,9,87
4000,8,9,87
4001,8,9,87
4002,8,9,87
4003,8,9,87
4004,8,9,87
4005,8,9,87
4006,0,11,88
4007,0,11,88
4008,0,11,88
4009,0,11,88
4010,0,11,88
4011,0,11,88
4012,0,11,88
4013,0,11,88
4014,0,11,88
4015,0,11,88
4016,0,11,88
4017,0,11,88
4018,0,11,88
4019,0,11,88
4020,0,11,88
4021,0,11,88
4022,0,11,88
4023,0,11,88
4024,0,11,88
4025,0,11,88
4026,0,11,88
4027,0,11,88
4028,0,11,88
4029,0,11,88
4030,0,11,88
4031,0,11,88
4032,0,11,88
4033,0,11,88
4034,0,11,88
4035,0,11,88
4036,0,11,88
4037,0,11,88
4038,0,11,88
4039,0,11,88
4040,0,11,88
4041,0,11,88
4042,0,11,88
4043,0,11,88
4044,0,11,88
4045,0,11,88
4046,0,11,88
4047,0,11,88
4048,0,11,88
4049,0,11,88
4050,0,11,88
4051,5,12,89
4052,5,12,89
4053,5,12,89
4054,5,12,89
4055,5,12,89
4056,5,12,89
4057,5,12,89
4058,5,12,89
4059,5,12,89
4060,5,12,89
4061,5,12,89
4062,5,12,89
4063,5,12,89
4064,5,12,89
4065,5,12,89
4066,5,12,89
4067,5,12,89
4068,5,12,89
4069,5,12,89
4070,5,12,89
4071,5,12,89
4072,5,12,89
4073,5,12,89
4074,5,12,89
4075,5,12,89
4076,5,12,89
4077,5,12,89
4078,5,12,89
4079,5,12,89
4080,5,12,89
4081,5,12,89
4082,5,12,89
4083,5,12,89
4084,5,12,89
4085,5,12,89
4086,5,12,89
4087,5,12,89
4088,5,12,89
4089,5,12,89
4090,5,12,90
4091,5,12,90
4092,5,12,90
4093,5,12,90
4094,5,12,90
4095,5,12,90
4096,5,12,90
4097,5,12,90
4098,5,12,90
4099,5,12,90
4100,5,12,90
4101,5,12,90
4102,5,12,90
4103,5,12,90
4104,5,12,90
4105,5,12,90
4106,5,12,90
4107,5,12,90
4108,5,12,90
4109,5,12,90
4110,5,12,90
4111,5,12,90
4112,5,12,90
4113,5,12,90
4114,5,12,91
4115,5,12,91
4116,5,12,91
4117,5,12,91
4118,5,12,91
4119,5,12,91
4120,5,12,91
4121,5,12,91
4122,5,12,91
4123,5,12,91
4124,5,12,91
4125,5,12,91
4126,5,12,91
4127,5,12,91
4128,5,12,91
4129,5,12,91
4130,5,12,91
4131,5,12,91
4132,5,12,91
4133,5,12,91
4134,5,12,91
4135,5,12,91
4136,5,12,91
4137,5,12,91
4138,5,12,91
4139,5,12,91
4140,5,12,91
4141,5,12,91
4142,5,12,91
4143,5,12,91
4144,5,12,91
4145,5,12,91
4146,5,12,91
4147,5,12,91
4148,5,12,91
4149,5,12,91
4150,5,12,91
4151,5,12,91
4152,5,12,91
4153,5,12,91
4154,5,12,91
4155,5,12,91
4156,5,12,91
4157,5,12,91
4158,5,12,91
4159,5,12,92
4160,5,12,92
4161,5,12,92
4162,5,12,92
4163,5,12,92
4164,5,12,92
4165,5,12,93
4166,5,12,93
4167,5,12,93
4168,5,12,93
4169,5,12,93
4170,5,12,93
4171,5,12,93
4172,5,12,93
4173,5,12,93
4174,5,12,93
4175,5,12,93
4176,5,12,93
4177,5,12,93
4178,5,12,93
4179,5,12,93
4180,5,12,93
4181,5,12,93
4182,5,12,93
4183,5,12,93
4184,5,12,93
4185,5,12,93
4186,5,12,93
4187,5,12,93
4188,5,12,93
4189,5,12,93
4190,5,12,93
4191,5,12,93
4192,5,12,93
4193,5,12,93
4194,5,12,93
4195,5,12,93
4196,5,12,93
4197,5,12,93
4198,5,12,93
4199,5,12,93
4200,5,12,93
4201,5,12,93
4202,5,12,93
4203,5,12,93
4204,5,12,93
4205,5,12,93
4206,5,12,93
4207,5,12,93
4208,5,12,93
4209,5,12,93
4210,3,13,94
4211,3,13,94
4212,3,13,94
4213,3,13,94
4214,3,13,94
4215,3,13,94
4216,3,13,94
4217,3,13,94
4218,3,13,94
4219,3,13,94
4220,3,13,94
4221,3,13,94
4222,3,13,94
4223,3,13,94
4224,3,13,94
4225,3,13,95
4226,3,13,95
4227,3,13,95
4228,3,13,95
4229,3,13,95
4230,3,13,95
4231,3,13,95
4232,3,13,95
4233,3,13,95
4234,3,13,95
4235,3,13,95
4236,3,13,95
4237,3,13,95
4238,3,13,95
4239,3,13,95
4240,3,13,95
4241,3,13,95
4242,3,13,95
4243,3,13,95
4244,3,13,95
4245,3,13,95
4246,3,13,95
4247,3,13,95
4248,3,13,95
4249,3,13,96
4250,3,13,96
4251,3,13,96
4252,3,13,96
4253,3,13,96
4254,3,13,96
4255,3,13,96
4256,3,13,96
4257,3,13,96
4258,3,13,96
4259,3,13,96
4260,3,13,96
4261,3,13,96
4262,3,13,96
4263,3,13,96
4264,3,13,96
4265,3,13,96
4266,3,13,96
4267,3,13,96
4268,3,13,96
4269,3,13,96
4270,3,13,97
4271,3,13,97
4272,3,13,97
4273,3,13,97
4274,3,13,97
4275,3,13,97
4276,3,13,97
4277,3,13,97
4278,3,13,97
4279,3,13,97
4280,3,13,97
4281,3,13,97
4282,3,13,97
4283,3,13,97
4284,3,13,97
4285,3,13,97
4286,3,13,97
4287,3,13,97
4288,3,13,97
4289,3,13,97
4290,3,13,97
4291,3,13,97
4292,3,13,97
4293,3,13,97
4294,3,13,97
4295,3,13,97
4296,3,13,97
4297,3,13,97
4298,3,13,97
4299,3,13,97
4300,3,13,98
4301,3,13,98
4302,3,13,98
4303,3,13,98
4304,3,13,98
4305,3,13,98
4306,3,13,98
4307,3,13,98
4308,3,13,98
4309,3,13,98
4310,3,13,98
4311,3,13,98
4312,3,13,98
4313,3,13,98
4314,3,13,98
4315,3,13,98
4316,3,13,98
4317,3,13,98
4318,3,13,98
4319,3,13,98
4320,3,13,98
4321,3,13,98
4322,3,13,98
4323,1,14,99
4324,1,14,99
4325,1,14,99
4326,1,14,99
4327,1,14,99
4328,1,14,99
4329,1,14,99
4330,1,14,99
4331,1,14,99
4332,1,14,99
4333,1,14,99
4334,1,14,99
4335,1,14,99
4336,1,14,99
4337,1,14,99
4338,1,14,99
4339,1,14,99
4340,1,14,99
4341,1,14,99
4342,1,14,99
4343,1,14,99
4344,1,14,99
4345,1,14,99
4346,1,14,99
4347,1,14,99
4348,1,14,99
4349,1,14,99
4350,1,14,99
4351,1,14,99
4352,1,14,99
4353,1,14,99
4354,1,14,99
4355,1,14,99
4356,1,14,99
4357,1,14,99
4358,1,14,99
4359,1,14,99
4360,1,14,99
4361,1,14,99
4362,1,14,99
4363,1,14,99
4364,1,14,99
4365,1,14,99
4366,1,14,99
4367,1,14,100
4368,1,14,100
4369,1,14,100
4370,1,14,100
4371,1,14,100
4372,1,14,100
4373,1,14,100
4374,1,14,100
4375,1,14,100
4376,1,14,100
4377,1,14,100
4378,1,14,100
4379,1,14,100
4380,1,14,100
4381,1,14,100
4382,1,14,100
4383,1,14,100
4384,1,14,100
4385,1,14,100
4386,1,14,100
4387,1,14,100
4388,1,14,100
4389,1,14,100
4390,1,14,100
4391,1,14,100
4392,1,14,100
4393,1,14,100
4394,1,14,100
4395,1,14,100
4396,1,14,100
4397,1,14,100
4398,1,14,100
4399,1,14,100
4400,1,14,100
4401,1,14,100
4402,1,14,100
4403,1,14,100
4404,1,14,100
4405,1,14,100
4406,1,14,100
4407,1,14,100
4408,1,14,100
4409,1,14,101
4410,1,14,101
4411,1,14,101
4412,1,14,101
4413,1,14,101
4414,1,14,101
4415,1,14,101
4416,1,14,101
4417,1,14,101
4418,1,14,101
4419,1,14,101
4420,1,14,101
4421,1,14,101
4422,1,14,101
4423,1,14,101
4424,1,14,101
4425,1,14,101
4426,1,14,101
4427,1,14,101
4428,1,14,101
4429,1,14,101
4430,1,14,101
4431,1,14,101
4432,1,14,101
4433,1,14,101
4434,1,14,101
4435,1,14,101
4436,1,14,101
4437,1,14,102
4438,1,14,102
4439,1,14,102
4440,1,14,102
4441,1,14,102
4442,1,14,102
4443,1,14,102
4444,1,14,102
4445,1,14,102
4446,1,14,102
4447,1,14,102
4448,1,14,102
4449,1,14,102
4450,1,14,102
4451,1,14,102
4452,1,14,102
4453,1,14,102
4454,1,14,102
4455,1,14,102
4456,1,14,102
4457,1,14,102
4458,1,14,102
4459,1,14,102
4460,1,14,102
4461,1,14,102
4462,1,14,102
4463,1,14,102
4464,1,14,102
4465,1,14,102
4466,1,14,102
4467,1,14,102
4468,1,14,102
4469,1,14,102
4470,1,14,102
4471,1,14,102
4472,1,14,102
4473,1,14,102
4474,1,14,102
4475,1,14,102
4476,1,14,102
4477,1,14,102
4478,1,14,102
4479,1,14,102
4480,1,14,102
4481,1,14,102
4482,1,14,103
4483,1,14,103
4484,1,14,103
4485,1,14,103
4486,1,14,103
4487,1,14,103
4488,1,14,103
4489,1,14,103
4490,1,14,103
4491,1,14,103
4492,1,14,103
4493,1,14,103
4494,1,14,103
4495,1,14,103
4496,1,14,103
4497,1,14,103
4498,1,14,103
4499,1,14,103
4500,1,14,103
4501,1,14,103
4502,1,14,103
4503,1,14,103
4504,1,14,103
4505,1,14,103
4506,1,14,103
4507,1,14,103
4508,1,14,103
4509,1,14,103
4510,1,14,103
4511,1,14,103
4512,1,14,103
4513,1,14,103
4514,1,14,103
4515,1,14,103
4516,1,14,103
4517,1,14,103
4518,1,14,103
4519,1,14,103
4520,1,14,103
4521,1,14,103
4522,1,14,103
4523,1,14,103
4524,1,14,103
4525,1,14,103
4526,1,14,103
4527,8,14,104
4528,8,14,104
4529,8,14,104
4530,8,14,104
4531,8,14,104
4532,8,14,104
4533,8,14,104
4534,8,14,104
4535,8,14,104
4536,8,14,104
4537,8,14,104
4538,8,14,104
4539,8,14,104
4540,8,14,104
4541,8,14,104
4542,8,14,104
4543,8,14,104
4544,8,14,104
4545,8,14,104
4546,8,14,104
4547,8,14,104
4548,8,14,104
4549,8,14,104
4550,8,14,104
4551,8,14,104
4552,8,14,104
4553,8,14,104
4554,8,14,104
4555,8,14,104
4556,8,14,104
4557,8,14,105
4558,8,14,105
4559,8,14,105
4560,8,14,105
4561,8,14,105
4562,8,14,105
4563,8,14,105
4564,8,14,105
4565,8,14,105
4566,8,14,105
4567,8,14,105
4568,8,14,105
4569,8,14,105
4570,8,14,105
4571,8,14,105
4572,8,14,105
4573,8,14,105
4574,8,14,105
4575,8,14,105
4576,8,14,105
4577,8,14,105
4578,8,14,105
4579,8,14,105
4580,8,14,105
4581,8,14,105
4582,8,14,105
4583,8,14,105
4584,8,14,105
4585,8,14,105
4586,8,14,105
4587,8,14,105
4588,8,14,105
4589,8,14,105
4590,8,14,105
4591,8,14,105
4592,8,14,105
4593,8,14,105
4594,8,14,105
4595,8,14,105
4596,8,14,105
4597,8,14,105
4598,8,14,105
4599,8,14,105
4600,1,14,106
4601,1,14,106
4602,1,14,106
4603,1,14,106
4604,1,14,106
4605,1,14,106
4606,1,14,106
4607,1,14,106
4608,1,14,106
4609,1,14,106
4610,1,14,106
4611,1,14,106
4612,1,14,106
4613,1,14,106
4614,1,14,106
4615,1,14,106
4616,1,14,106
4617,1,14,106
4618,1,14,106
4619,1,14,106
4620,1,14,106
4621,1,14,106
4622,1,14,106
4623,1,14,106
4624,1,14,106
4625,1,14,106
4626,1,14,106
4627,1,14,106
4628,1,14,106
4629,1,14,106
4630,1,14,106
4631,1,14,106
4632,1,14,106
4633,1,14,106
4634,1,14,106
4635,1,14,106
4636,1,14,106
4637,1,14,106
4638,1,14,107
4639,1,14,107
4640,1,14,107
4641,1,14,107
4642,1,14,107
4643,1,14,107
4644,1,14,107
4645,1,14,107
4646,1,14,107
4647,1,14,107
4648,1,14,107
4649,1,14,107
4650,1,14,107
4651,1,14,107
4652,1,14,107
4653,1,14,107
4654,1,14,107
4655,1,14,107
4656,1,14,107
4657,1,14,107
4658,1,14,107
4659,1,14,107
4660,1,14,107
4661,1,14,107
4662,1,14,107
4663,1,14,107
4664,1,14,107
4665,1,14,107
4666,1,14,107
4667,1,14,107
4668,1,14,107
4669,1,14,107
4670,1,14,107
4671,1,14,107
4672,1,14,107
4673,1,14,107
4674,1,14,107
4675,1,14,107
4676,1,14,107
4677,1,14,107
4678,1,14,107
4679,1,14,107
4680,1,14,107
4681,1,14,107
4682,1,14,107
4683,1,14,108
4684,1,14,108
4685,1,14,108
4686,1,14,108
4687,1,14,108
4688,1,14,108
4689,1,14,108
4690,1,14,108
4691,1,14,108
4692,1,14,108
4693,1,14,108
4694,1,14,108
4695,1,14,108
4696,1,14,108
4697,1,14,108
4698,1,14,108
4699,1,14,108
4700,1,14,108
4701,1,14,108
4702,1,14,108
4703,1,14,108
4704,1,14,108
4705,1,14,108
4706,1,14,108
4707,1,14,108
4708,1,14,108
4709,1,14,108
4710,1,14,108
4711,1,14,108
4712,1,14,108
4713,1,14,108
4714,1,14,108
4715,1,14,108
4716,1,14,108
4717,1,14,108
4718,1,14,108
4719,1,14,108
4720,1,14,108
4721,1,14,108
4722,1,14,108
4723,1,14,108
4724,1,14,108
4725,1,14,108
4726,1,14,108
4727,1,14,108
4728,1,14,109
4729,1,14,109
4730,1,14,109
4731,1,14,109
4732,1,14,109
4733,1,14,109
4734,1,14,109
4735,1,14,109
4736,1,14,109
4737,1,14,109
4738,1,14,109
4739,1,14,109
4740,1,14,109
4741,1,14,109
4742,1,14,109
4743,1,14,109
4744,1,14,109
4745,1,14,109
4746,1,14,109
4747,1,14,109
4748,1,14,109
4749,1,14,109
4750,1,14,109
4751,1,14,109
4752,1,14,109
4753,1,14,109
4754,1,14,109
4755,1,14,109
4756,1,14,109
4757,1,14,109
4758,1,14,109
4759,1,14,109
4760,1,14,109
4761,1,14,109
4762,1,14,109
4763,1,14,109
4764,1,14,109
4765,1,14,109
4766,1,14,109
4767,1,14,109
4768,1,14,109
4769,1,14,109
4770,1,14,109
